municipality,party,point_estimate,lower_quartile,median,upper_quartile,sd_draws,n_distinct_draws
Kolding,Other,0.03210995960160662,0.02225652387085854,0.02543372989973372,0.02932012562571912,0.005682553150547773,250
Køge,A: Socialdemokratiet,0.239440000302423,0.21877093264821484,0.22909119221464935,0.23798569757000465,0.01690218327679933,250
Køge,F: SF - Socialistisk Folkeparti,0.17297228578766383,0.154713813500308,0.171224762208607,0.18550663370297643,0.023919814664185197,250
Køge,M: Moderaterne,0.1321252052375048,0.08786922161610357,0.10160582583131303,0.1154244729639215,0.01882728699588899,250
Køge,V: Venstre,0.12263554851660244,0.13196715217486155,0.14230040940689756,0.15511501457507876,0.017250011835814337,250
Køge,Other - Right,0.09599124273999085,0.08012622001658615,0.08953603090017634,0.09824738265400469,0.014047142616054714,250
Køge,Other - Left,0.08866794586873261,0.08480935734144049,0.09062885333449244,0.0975265871082418,0.009769030981967783,250
Køge,Æ: Danmarksdemokraterne,0.044296949305896886,0.04744143221704168,0.05359802927888552,0.0607820059353553,0.01013402473156254,250
Køge,Did not vote,0.04195075974616003,0.039477403561434594,0.04186628882878575,0.04403893079117903,0.003498132998745787,250
Køge,I: Liberal Alliance,0.040004994587309765,0.0454409210584947,0.05193580538670549,0.05911509567400298,0.010497784277290015,250
Køge,Other,0.021915067907715066,0.020464508093966587,0.023243084379720398,0.02598693983524597,0.004153001245147741,250
Langeland,A: Socialdemokratiet,0.3536127183052247,0.30604064460589075,0.3228026697317522,0.3387060841073407,0.02500781653103628,250
Langeland,V: Venstre,0.10170754716851911,0.10980340070593804,0.11706053193505754,0.12802036222752683,0.013897268144066171,250
Langeland,M: Moderaterne,0.0990021500036579,0.0721712623303814,0.08072141757350859,0.09131772682318806,0.015607231871086397,250
Langeland,Other - Right,0.09319111946688938,0.08650108976586078,0.09326231932405257,0.10338798953950112,0.012887632654459672,250
Langeland,Æ: Danmarksdemokraterne,0.08240843107878772,0.08946943231447577,0.09979857957554114,0.11217738499617329,0.015119139421981734,250
Langeland,F: SF - Socialistisk Folkeparti,0.06785121910480395,0.0659922834720185,0.07129502148343551,0.07695179307267316,0.008428150109773323,250
Langeland,Other - Left,0.06702033675385756,0.06584356063920538,0.0706897736708069,0.07725502934209635,0.007882939934107129,250
Langeland,I: Liberal Alliance,0.06305830348593848,0.05711350980317586,0.06382313846297337,0.07209228005545781,0.01089610830849872,250
Langeland,Did not vote,0.05073578410457215,0.04799819608159678,0.051076930677056015,0.05416509964927465,0.0050053587141356244,250
Langeland,Other,0.02141239052774901,0.02066660113182239,0.02312035298477908,0.025768178746145304,0.004047036227217093,250
Lejre,A: Socialdemokratiet,0.23441129134050911,0.22136224534186377,0.23208976101363432,0.2443068130087993,0.017865468796911487,250
Lejre,F: SF - Socialistisk Folkeparti,0.1866960935152762,0.15091737013888534,0.16590003756927835,0.18372593643530027,0.02397066596022038,250
Lejre,M: Moderaterne,0.11557932149006085,0.09113937455967949,0.10317973345936299,0.11735154067470076,0.016930503231768035,250
Lejre,Other - Left,0.10717023160897923,0.10509904655881414,0.11315710537873869,0.12127021238693189,0.011724837497810243,250
