Did not vote,A: Socialdemokratiet,Other - Left,V: Venstre,F: SF - Socialistisk Folkeparti,Other - Right,M: Moderaterne,I: Liberal Alliance,Æ: Danmarksdemokraterne,Other
0.0465669187742818,0.05113792073300171,0.1050676207146524,0.10048061280632993,0.06520834811099194,0.15249216524518078,0.1266789449235493,0.22844665505939823,0.054132949711863824,0.06978786392074993
0.02890483460844164,0.13199795724157076,0.04548244023049576,0.11364499674440656,0.02813835809448755,0.1541819927119359,0.1379209276377558,0.24571120417210923,0.07908800657632532,0.03492928198247163
0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
0.021000283815797077,0.10806856289967001,0.11328778382164392,0.11840914794534993,0.10860424290080078,0.15033804738903792,0.12124085866813408,0.1826150378826496,0.03456437027409679,0.04187166440281982
0.028184132536945548,0.08992828070278203,0.11969890005364141,0.13679682602773713,0.04862903774753262,0.1391167170772327,0.16428483841743347,0.22379144736889978,0.027069988366294522,0.02249983170150085
0.019069423578897852,0.08475148791644566,0.15848206315798216,0.12654197412077905,0.07737259755378534,0.1533908992011744,0.15000673714200302,0.19336884599362025,0.021800315528742016,0.015215655806570033
0.057318005151400356,0.09883915547145486,0.09398620194561223,0.12664556618330156,0.0547891363928297,0.1381160877848457,0.14083505824999323,0.19467706215914823,0.024687656818764805,0.07010606984264933
0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
0.11534476008526448,0.2983883468017419,0.09201777245210731,0.06809238378234882,0.026773043774085112,0.12800371022240767,0.07206559437853868,0.03351407684676794,0.15162922464792522,0.014171087008813003
0.06449536198679537,0.1463558128834332,0.15051719105933012,0.07371460040932755,0.04932645902680211,0.1603969231991731,0.09412345475571822,0.17949021759981557,0.06824109547068485,0.013338883608919909
0.05146554407789757,0.06888698799440184,0.11275709293770379,0.08711449594109667,0.06188553971709599,0.16297530457174753,0.11957990135609138,0.19742656306344394,0.12313618443716182,0.01477238590335944
0.03889205747865324,0.21669173911987913,0.04705279973471007,0.09349617797450259,0.0233165378096675,0.15274144530945835,0.13053149100667055,0.17489668560164334,0.11754994193806564,0.004831124026749594
0.028379669458034537,0.13850298050435655,0.03398621734699596,0.1033941860959649,0.026984068610055145,0.18314560061780877,0.1510445008809147,0.10951327578244252,0.2137503213915697,0.011299179311857218
0.02206763527279595,0.15573060372866268,0.10537747638343217,0.08800145688941349,0.10239647350109608,0.14387363506166564,0.11580452004861136,0.15755812438382957,0.09812812191724483,0.011061952813248285
0.028500593376501245,0.13972698854706167,0.12850094483346786,0.14163030556692055,0.039289826323456935,0.1657066247086744,0.11759590501199396,0.18160348107419416,0.05332115197041595,0.00412417858731335
0.026502015192325576,0.12132383655175441,0.1491952835749938,0.09488791111692756,0.07396401629647129,0.1650667265272956,0.17828442196930952,0.12841725013824506,0.05855540468277359,0.003803133949903653
0.059350009039423175,0.16128004526005704,0.10547280737779582,0.11996193507156735,0.0436290501429393,0.16614026225559594,0.11352188704676727,0.10033142669154047,0.10307463492136197,0.02723794219295174
0.03189716312559312,0.22924800705240425,0.05570266754024534,0.07709832030280837,0.03830858311759687,0.19969375268165415,0.11031132493624014,0.2244431901525871,0.03054627998337583,0.0027507111074948406
0.11954942780802345,0.26612912920218834,0.10941676625409097,0.0705564175314505,0.02640339178930895,0.16372925077134126,0.08230122235647258,0.0994779606292364,0.04986056919099297,0.012575864466894505
0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
0.04454538873922418,0.07519986824663487,0.11360614772965724,0.09329298109192566,0.06839905717830003,0.22625458550643324,0.10314759687205091,0.247089468885967,0.021503045611244893,0.0069618601385619825
0.03614552145817285,0.19077652952040383,0.04988780625927394,0.09585022513862303,0.026878945270162536,0.21044159511671284,0.13324156836091006,0.23108052183741826,0.0231316631353583,0.002565623902964371
0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
0.023784159850402498,0.132068453696226,0.11220574590705366,0.09049790646062968,0.10957483667015536,0.20301465634148314,0.140438422546064,0.16082942417166135,0.021151517826151222,0.006434876530173072
0.0296463019380208,0.1355840783611251,0.10844299671960879,0.12896164347957814,0.04716225356822258,0.19435497032597046,0.08359724195322527,0.2389801075409237,0.02752494635985677,0.00574545975346822
0.0246944255354401,0.10768654557454431,0.1752955625711409,0.08553815175946447,0.0747630231194911,0.2476946381828892,0.14004098822491837,0.13535428090214396,0.007600211049754484,0.001332173080213073
0.06995970585906071,0.14471376047276555,0.11819072780298495,0.10129850137634505,0.05182681632305382,0.20771789562602072,0.12406899564220195,0.15134362557140257,0.018025224338597847,0.012854746987566786
0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
0.09006428803319852,0.39377231284502096,0.07477983759021216,0.05173315280352825,0.029875812176722562,0.15914596583614007,0.04073110084827413,0.018197985268908316,0.12207029736099248,0.01962924723700237
0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
0.04323051985580159,0.10060299564908542,0.08514942067844986,0.07454198669919765,0.08190173392242188,0.2844771066916003,0.059942839993463976,0.11031921891588604,0.13248704699571026,0.027347130598383087
0.026949938647864706,0.26656655375316995,0.02938098781167272,0.0994507346473256,0.02555525584324618,0.2499782555954906,0.039653846418527094,0.1182947128150435,0.13464832939213436,0.009521385075525038
0.02546578512273303,0.2068372566012101,0.03159947259336798,0.08922851288261392,0.030675538987585134,0.28505810395623643,0.0653743445843858,0.09566002050745766,0.1559197137166392,0.014181251047770826
0.019674588593153405,0.20075921371400665,0.08336993095617584,0.07230687003292123,0.14110604524994574,0.2328532773769773,0.05707693548987653,0.09701958222620026,0.08026531303815525,0.015568243322587716
0.021994868573893094,0.1905352951695871,0.10858958184223372,0.10710146613416831,0.04374362698086767,0.24210750750633792,0.03786993195505412,0.16420644372919257,0.07400299292569827,0.009848285182967308
0.02111192220073534,0.16195586488700803,0.13610200280042167,0.09008445376184727,0.07431948287081487,0.25607318215299174,0.07095874524274552,0.11714410337165566,0.0649878429713769,0.007262399740402872
0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
0.028752311911765402,0.2568049207560146,0.032359725342904835,0.0846072080685807,0.04679740135250224,0.18319846135646475,0.10310461610199044,0.13828527751356182,0.12423650081661913,0.0018535767795961433
0.12443937871155394,0.3064857129340078,0.056215521485430936,0.07639563438859738,0.0399629825353091,0.18164822763763058,0.07306959802733838,0.02349817088682413,0.11354011800949751,0.004744655383810338
0.06328941673723566,0.15971427127428095,0.08714128605936644,0.08785756956419183,0.06838275813735385,0.24651063475541382,0.0821291065532934,0.1252686840095484,0.0732999034902556,0.00640636941906002
0.051701173060321834,0.06915692210712196,0.05501634151490254,0.08933298826114129,0.10185646500459501,0.2693022809699127,0.0994301508379223,0.13291186250564943,0.12460768607683069,0.006684129661602397
0.03738556711690524,0.2159286956370471,0.023898109038532112,0.10513026572635309,0.03118698866107901,0.2310519010317322,0.10116547786338562,0.12286014683753457,0.12902188799981557,0.002370960087615629
0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
0.025040235860792445,0.16547163271861906,0.06502261151714299,0.09309540677309083,0.14951833480481475,0.19116730465102055,0.11002892104555995,0.09512328128606627,0.10046817554357418,0.0050640957993188995
0.03532389052033609,0.15146062880378647,0.06511227739777645,0.1489106714187887,0.05913870705575772,0.20407368652231495,0.11307714112881706,0.13999218130335744,0.0801392925972237,0.002771523251841529
0.025321893813964613,0.12871621620453966,0.12337301683576371,0.08976707469686185,0.09856577259027864,0.23774445596450275,0.11862402598657482,0.12427902127563674,0.05209562016863032,0.0015129024632468758
0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
0.02858178455605183,0.3263976319056449,0.04451033475733737,0.08462448182904733,0.022170416262497536,0.1720833168171995,0.11209891015374458,0.10512541092317314,0.09946346008179341,0.004944252713510353
0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
0.033127571126374995,0.25636760709775586,0.03911659338013279,0.10812619543390432,0.01770194010322537,0.19715405073910594,0.1284754955087678,0.10685978599644261,0.1065472860930513,0.006523474521239061
0.028468032964648633,0.19554413303725576,0.03022358066575388,0.1159701569119103,0.017401383553687685,0.20727359911204063,0.189730640613291,0.07916879761989491,0.12627547346462015,0.00994420205689705
0.022655546068481358,0.22762119202729197,0.09170066547344316,0.07897718591479341,0.06591690874113831,0.1881231985913892,0.16117579882998936,0.08670687017459427,0.06603315449593726,0.011089479682941588
0.026683481702112658,0.18657393737526382,0.08479255854312442,0.1394257837236021,0.039255335928492806,0.21304441774289087,0.10595986990293549,0.12200979612678621,0.0737562188529466,0.008498600101845109
0.02140558263805476,0.16445088448659512,0.13855236548376917,0.1053021146357439,0.04916658614328268,0.21827762995750558,0.12381106173374361,0.1287640328457023,0.045834866719790805,0.004434875355812257
0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
0.029162643338978007,0.3174213446902747,0.041566191254551604,0.07245504363418452,0.030719400731842456,0.17735499501226382,0.11336142587886441,0.058077095524059485,0.1519124481148052,0.007969411820175703
0.10704650363718997,0.35605049230581254,0.07148139606487817,0.07613023484299453,0.02586242122795857,0.1504706726585332,0.09978877828697232,0.007065269085694533,0.09251106767573739,0.013593164214228872
0.06270445888323659,0.198511718732384,0.15224562518332804,0.08115916160919093,0.04405559265011183,0.17637460991687698,0.1256939568084293,0.07573076240268052,0.06388994131282573,0.01963417250093612
0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
0.03394289214121626,0.2707281164545868,0.03850554574778801,0.11821374772484604,0.0192315043235172,0.18326932467209986,0.12998216934698673,0.07827513213246069,0.12009184974895182,0.007759717707546578
0.030557584561705233,0.18524599743795234,0.035043265113866316,0.08735878345045293,0.02171227792107282,0.23225302250320812,0.14185383949959915,0.060809570013426996,0.1894229547298902,0.015742704768825798
0.023212001130434444,0.2128502645054702,0.08801818149420797,0.07915233165408167,0.08730670898843017,0.19179041429534166,0.13403900407437663,0.07329794692717667,0.09372242682969817,0.016610720100782524
0.02723913859133944,0.19556667500069946,0.10041140030918447,0.11692940719942384,0.045341757089849666,0.20720901768185618,0.10322178819846299,0.10129512513718436,0.09164176973376843,0.01114392105823121
0.022090090282811375,0.17440104331598738,0.13036275166762426,0.084177925813789,0.06469253172352046,0.2083432308640424,0.1436921770647964,0.0901218273293884,0.0745099804581722,0.007608441479868025
0.06526685778589844,0.2105366502169471,0.10169056608370176,0.10242501416267892,0.03468032290515787,0.1732699143931922,0.15281689421961078,0.04975579676646447,0.07740098023282105,0.032157003233527465
0.029656857958305284,0.42926751978590005,0.02800351701053402,0.07280857235768472,0.03120888114829111,0.1697469072925438,0.06172141876392989,0.08551254599287733,0.09059016846688892,0.0014836112230448373
0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
0.03401654078686762,0.40145081389239967,0.023718254011718825,0.10552353633098056,0.018999237283029526,0.1842542048661839,0.06341770501426704,0.09291835765760284,0.07420453229943176,0.001496817857518279
0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
0.026326658264110802,0.3250824253322411,0.05865486294849113,0.08506071487745481,0.09256350938250445,0.1657827805301679,0.09915059403221284,0.07566124204160721,0.06795722258047081,0.003759990010738971
0.03134322043198444,0.2966845226460285,0.06867051938624469,0.11131130368110007,0.040700706354373936,0.19904371255738268,0.04494761852581666,0.13696686310857656,0.0677592472276209,0.0025722860808714922
0.026968519763834103,0.2534506343814819,0.09896302931127245,0.09467456049338525,0.07216758579160308,0.2100970618775671,0.09451402868996626,0.09630897026602163,0.051222744592207915,0.0016328648326604655
0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
0.021708812650961553,0.5063664628486172,0.03004177116297329,0.0758481811447443,0.018121768073187085,0.11810734214195365,0.06702006655928133,0.04083815337334157,0.12127099843949606,6.76443605443794e-4
0.10761415227458107,0.532318505500115,0.05494041450811668,0.054408250886190765,0.016277057013670285,0.10006074290305109,0.022402713462039956,0.008410354277854967,0.10197464400311144,0.001593165171268838
0.05814323288962249,0.3452488122499629,0.0969682897275264,0.06395047136694074,0.03459995789490599,0.1659825218073561,0.05130782174955771,0.0830665783158534,0.09754498570476626,0.0031873282935080583
0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
0.03273802920205897,0.41584899635478156,0.025607821588739952,0.08184872813420532,0.017224741239955342,0.16078841771367514,0.06083407959068832,0.07085161282557424,0.133341480704048,9.160926462730519e-4
0.0299930621659218,0.3437632957343312,0.021094978909187982,0.08527020807242233,0.02113854540649539,0.16940322055530055,0.11441335404243679,0.047225086550432824,0.16622933531443854,0.001468913249032605
0.023631096734679023,0.3643615804083917,0.06573568772101611,0.07367385497674975,0.08116834935376485,0.13519285011325718,0.08441826600083839,0.06062172793512745,0.1091398903780046,0.0020566963781710338
0.031070524291527003,0.3452611025983521,0.06510063808998089,0.11218384919182642,0.0319222434561979,0.14654960020497193,0.054690909046937,0.08244710466548617,0.1291047510321633,0.0016692774225575125
0.024315303354567813,0.2600854455226055,0.09709722305569626,0.09886157935643639,0.05107555258875012,0.1819989488108779,0.14736013055899141,0.0568558262786589,0.08146549283092251,8.844976424930625e-4
0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
0.02201493184226758,0.4284594513595161,0.04268428712871599,0.061631226164300654,0.03488557333242503,0.08866993444333351,0.08545270765892574,0.06699446706381308,0.16541600081190436,0.0037914201947980785
0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
0.04901392454155428,0.27474893121509303,0.1305418753190398,0.060655437444307306,0.058449803483829645,0.13851492274742183,0.08022095591433215,0.0807778290765133,0.11203379786555816,0.015042522392350452
0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
0.03140768046599518,0.4077067862712702,0.030124966107726317,0.07832155487026153,0.026502198067634705,0.11026999672539754,0.08348389685458493,0.06024128306804807,0.1672208515672506,0.0047207860018309705
0.025390260784784402,0.2560501044396497,0.03652111784729853,0.0988468412914487,0.03625310652962537,0.1420674027526742,0.15067090461601015,0.041696363117572355,0.2050580357719638,0.007445862848972638
0.01907886200512597,0.29246912597916724,0.092482465343706,0.07994993178526547,0.10012825045940474,0.10890439141364988,0.1282914442438202,0.05259120060058294,0.11704125667666805,0.00906307149260939
0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
0.01938469480769143,0.2548178209572474,0.12178775901536856,0.08304321852412822,0.08805231326429885,0.13370254478234261,0.12469120908081029,0.06706150020778512,0.10286950259805447,0.00458943676227299
0.054774830465799625,0.2683982985050762,0.09564573228736493,0.09535074960705399,0.06122022523555162,0.11419420432287432,0.115936525206961,0.03885038364719936,0.13171953440494544,0.023909516317173567
0.02980369053431671,0.4792935609842273,0.027303352768979716,0.0810030603364174,0.023434091595104973,0.11029876502901094,0.0591485796095168,0.028554145696265694,0.15732501963323264,0.0038357338129278392
0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
0.03755016016049794,0.41447584862368064,0.02038382096365296,0.11592106745345666,0.0170845536927374,0.12802017883941644,0.06847994471874465,0.03376962908767288,0.15952433778798147,0.004790458672159077
0.033555264735405266,0.3215882930781415,0.017790991289168896,0.11545840095464989,0.024673920808622858,0.1710279980579612,0.1315711624472788,0.019018587882480873,0.159167589083717,0.006147791662573787
0.024033483236793295,0.3333218689236741,0.04730581305522972,0.10457262108829637,0.08946889624651444,0.12778086689439286,0.1057011395292992,0.032931886183455966,0.12461873060923516,0.010264694233108896
0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
0.022925804572435208,0.27991437005435704,0.08553001593102134,0.12952993565097123,0.06989775415463481,0.18087134071084304,0.09006255713824475,0.027667539628710467,0.10845380494526353,0.005146877213518549
0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
0.025223154239395515,0.4297605594091084,0.03866250877713823,0.1113591899937333,0.015637844661113783,0.09503526923682926,0.08782024967864825,0.016573270173150453,0.1771941810479651,0.0027337727829177677
0.10363822679600351,0.46404228716610024,0.05968927424577109,0.09555929052218652,0.01743870896592683,0.07086719723644512,0.060012037232364826,0.0020694029127335924,0.1214360494756325,0.00524752544683554
0.059322305437916806,0.31906554172445395,0.11392159109651906,0.11161271964997733,0.02978093732018042,0.09455884837017711,0.07853200868127619,0.03938532498254557,0.1410710761919426,0.012749646545010929
0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
0.03155791443787257,0.3689804047213054,0.03639898717108915,0.14682112583055296,0.016487312342609646,0.10398459337647539,0.0858107468438187,0.01698984616501817,0.18937054131883568,0.0035985277924221676
0.03077793748365196,0.2824626571039932,0.028789937859010455,0.15356193687884548,0.014759813174371946,0.1379250321547862,0.15615863486694012,0.013052837934235286,0.17815680364243106,0.004354408901734343
0.020766384588314542,0.28166536375175794,0.0891074910162633,0.17151154446402392,0.06106757464228482,0.10088058452915556,0.13668662185140434,0.00975781621589343,0.12218788460410321,0.006368734336798932
0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
0.02358259851076423,0.23899793668681416,0.14080683210666467,0.13729558778862647,0.04427666007252149,0.10715813220577551,0.13869417325884179,0.020149113654165822,0.1446937525414642,0.004345213174361641
0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
0.06259866473974288,0.22538578544337723,0.1303280252584196,0.06056868762658461,0.0429063433260426,0.15597039072706945,0.09651209056348045,0.1486355115495476,0.06637128692603926,0.010723213839696486
0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
0.03432781200852109,0.33024588023875145,0.04231492465142025,0.09785867704275816,0.019545908170828,0.148700199766372,0.09283325990363774,0.13193172525575983,0.09888256109885515,0.0033590518630962746
0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
0.024715215118803657,0.23905128336208734,0.08557212227465351,0.06938248023407323,0.0916478056444639,0.14928421346507442,0.12967379870149096,0.14028493994503768,0.06438859383398578,0.0059995474203295394
0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
0.023137497369283045,0.20553062524222374,0.13607223060773668,0.08939643995706552,0.0587338105025687,0.1846326914859929,0.1172317435862618,0.12320233015380268,0.058900603783239226,0.0031620273118255996
0.06262903185121022,0.23742313679839439,0.10396236224655778,0.08174842036435821,0.03703983460327893,0.16516166338944338,0.1054529429109682,0.07516352267537801,0.10786019066845495,0.023558894491955938
0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
0.02911330450618901,0.269961106470459,0.02274696342330718,0.09785666411425141,0.03150581198525271,0.25271631666923994,0.05837421038263289,0.15758794265924242,0.07688372158565177,0.0032539582037735006
0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
0.019223647248606188,0.16742904791154026,0.07821431741550432,0.10469610953380121,0.08106079810460959,0.29437767051234687,0.09857877044584482,0.11632557217348216,0.03758050766153986,0.0025135589927246797
0.05027307116342747,0.1951853144602228,0.0772991495515874,0.12496568187760221,0.059530675687096295,0.25758659874833434,0.08229066245025539,0.09235202662662427,0.04757130393508195,0.012945515499767657
0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
0.02965306316233268,0.3198893181200422,0.0571534920098881,0.09997326874220756,0.05775750895166804,0.1733648893027801,0.054673167174419626,0.17894722550574282,0.02721131572817009,0.0013767513027489714
0.13344253246726898,0.2860008657047685,0.06716820685203641,0.08144106766793967,0.05558898300469123,0.14664343853473646,0.03011648287215477,0.1242251671179029,0.06601787518232825,0.009355380596172889
0.06534048101058536,0.19968771652302,0.16917162100795222,0.07975108238025796,0.07277366315966881,0.21397917073784065,0.03627931927808519,0.1447968952917507,0.014054528520826942,0.004165522090012265
0.05800608701979612,0.07863318997731976,0.09350582355129004,0.10842454018239886,0.12123926070936396,0.20937332652725069,0.0750796242580552,0.2210513108084549,0.029348244717973006,0.005338592248097499
0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
0.031257388440969626,0.2386688051655857,0.09047177497477402,0.1050657864094454,0.07785023525702896,0.11950287058197148,0.15245807347641907,0.08958098269825274,0.06108615949694495,0.03405792349860801
0.13449412589802048,0.23404769589580227,0.10100000324518593,0.07850067099287272,0.07464401522599166,0.12204093464282065,0.060338766993772504,0.05687922558482116,0.05389391673236693,0.08416064478834588
0.06780086599856085,0.12113347702510097,0.23899574874258733,0.08872818946339885,0.09217143980367881,0.16277253752791068,0.07835038858687601,0.08599166684326882,0.015015228966909098,0.04904045704170849
0.05845210630921236,0.06210767831574572,0.14062457884508678,0.1065387974807368,0.11876967951784186,0.1555148535841798,0.11930597920014589,0.13171738410941478,0.03560247512847672,0.0713664675091593
0.036034697208675255,0.16133809317251496,0.09615682634631056,0.11005064344137948,0.052238443634759796,0.1799690307056183,0.1001888645483643,0.1613566403072647,0.0608679742095745,0.04179878642553825
0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
0.024750716403761145,0.13634007445948187,0.18741255675253343,0.1432782944184665,0.19520722086445763,0.11514820573756325,0.06407053884928043,0.0907358439879828,0.014931555481212179,0.02812499304526078
0.029294906888281066,0.1185323295396484,0.2030644447400305,0.12334703189987802,0.0844648281500167,0.15677129706386767,0.1255270838782609,0.11849895846574737,0.01766691792080937,0.022832201453460144
0.019709963009623535,0.09836478362290364,0.24910457079600104,0.13058088890761804,0.13705148700416478,0.12799903214420758,0.08716933434807182,0.12699540520588823,0.011041699241059634,0.011982835720461807
0.0653339239082854,0.11948571203338354,0.10854033133679786,0.14831778174478977,0.11968568285795186,0.12378872521887106,0.09181393947615538,0.13290798816172072,0.01664247568168609,0.07348343958035836
0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
0.11822632450455203,0.29622215397730034,0.0746609139958123,0.07284411870098724,0.0633593459438527,0.12174460521704966,0.05008050341603291,0.014251543852476673,0.16467974471918595,0.023930745672750386
0.0550015406108836,0.16267950211124302,0.1816373669085588,0.08813741087644913,0.0887486130506289,0.15170581427143456,0.06773897375333672,0.08396671606014232,0.09232423440057423,0.02805982795674884
0.048117292901777596,0.07261591774209161,0.11881591602369693,0.10716891121472258,0.12922368462197228,0.1502479073925573,0.10601695065291579,0.07877087281783085,0.1593063147180002,0.029716231914434763
0.03591203542820268,0.23082889536427556,0.07733663465353198,0.10346255020727892,0.049382270469036794,0.16041471560409976,0.08827553584945394,0.07945649472403743,0.16442369279422914,0.0105071749058538
0.024988423999688578,0.18382435077544973,0.03686239316043258,0.14594256334961433,0.061905750610125425,0.1808378779862765,0.08873793320448989,0.0496443220850001,0.20999612970342246,0.01726025512550043
0.01919304489809673,0.17019269126694586,0.13962767040810223,0.12695283350115813,0.21459875210288434,0.1030447597530798,0.05927521304692679,0.05962425860454377,0.09145966235329267,0.016031114064969633
0.021886118208165443,0.15887345930662866,0.1730549052027816,0.1477093874411307,0.07876662410640117,0.16719362728551246,0.08595013904091421,0.07857095677692107,0.0785482923277318,0.009446490303812945
0.020220320051502733,0.12190832616720772,0.19085467076414095,0.11788405429608093,0.1552203138848425,0.12991154526041876,0.10552875101244853,0.0771037197760541,0.0739047904713518,0.007463508315951951
0.050481957963931644,0.170691089302666,0.09631978000221882,0.16157361915755655,0.10945485702114383,0.13460046403632717,0.06909538812462879,0.040343026727233444,0.11867731424453327,0.04876250341976054
0.045369454187783695,0.27588705482590165,0.06844068227986222,0.08358717901879839,0.09463550036445244,0.1436871329328789,0.11470885902133171,0.15018373270769184,0.020614072853141905,0.0028863318081573503
0.17409753749827514,0.25793215660705787,0.08235850515868395,0.0670969362000999,0.07078036497482174,0.1198148275860652,0.08186430419980516,0.088307439559197,0.041480459754499446,0.016267468461494603
0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
0.061539117180863905,0.08143351904380167,0.11629588152998693,0.10664588519482356,0.163361415863662,0.16002754849145395,0.1247798246172405,0.16108764511525328,0.016515239908666192,0.008313923054248006
0.04953388295515402,0.20876360491660156,0.0795780310972737,0.09873618129780821,0.06762211856720113,0.17459848011001958,0.1279603590710911,0.17003599643925715,0.019763059020941436,0.003408286524652209
0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
